x_g1 x_g2 0.0779287326817352
x_g1 x_g3 0.04787290008951
x_g1 x_g4 0.0205302351120078
x_g1 x_g5 0.0300366732490215
x_g1 x_g6 0.0226892132702133
x_g1 x_g7 0.0375555663334825
x_g1 x_g8 0.0338400388430745
x_g1 x_g9 0.0152103229570754
x_g1 x_g10 0.0355480606373617
x_g1 x_g11 0.0206047059606223
x_g2 x_g1 0.0931145465314937
x_g2 x_g3 0.0341145018088599
x_g2 x_g4 0.0262114682019823
x_g2 x_g5 0.035217185258831
x_g2 x_g6 0.0211051887524191
x_g2 x_g7 0.0300442655691636
x_g2 x_g8 0.021690654075773
x_g2 x_g9 0.0305525092256968
x_g2 x_g10 0.00880194435317393
x_g2 x_g11 0.0219674354755248
x_g3 x_g1 0.12739766753858
x_g3 x_g2 0.0479287139012771
x_g3 x_g4 0.0466650589243433
x_g3 x_g5 0.0263787821357833
x_g3 x_g6 0.0287731912181084
x_g3 x_g7 0.0220371302991795
x_g3 x_g8 0.0437078522271232
x_g3 x_g9 0.0123270675116779
x_g3 x_g10 0.0270696906784403
x_g3 x_g11 0.029329092676266
x_g4 x_g1 0.0480917741976594
x_g4 x_g2 0.0419583442860668
x_g4 x_g3 0.0524672021419475
x_g4 x_g5 0.0606691808875244
x_g4 x_g6 0.0411104642355785
x_g4 x_g7 0.0459472755704275
x_g4 x_g8 0.0316665938327881
x_g4 x_g9 0.0243841206016475
x_g4 x_g10 -0.0174534344400717
x_g4 x_g11 -0.000955784001247168
x_g5 x_g1 0.0432839251557828
x_g5 x_g2 0.0505320066552905
x_g5 x_g3 0.0354857276056359
x_g5 x_g4 0.0345161747131861
x_g5 x_g6 0.00419241638643792
x_g5 x_g7 0.023220446744697
x_g5 x_g8 0.00902237871979296
x_g5 x_g9 0.0126416272986588
x_g5 x_g10 0.0332663622533511
x_g5 x_g11 0.0227237747179151
x_g6 x_g1 0.0571249130671075
x_g6 x_g2 0.034751233348116
x_g6 x_g3 0.0726853782237981
x_g6 x_g4 0.052026191574931
x_g6 x_g5 0.0560086483097186
x_g6 x_g7 0.0511799345829193
x_g6 x_g8 -0.00208046097220609
x_g6 x_g9 0.0553794211316641
x_g6 x_g10 0.0303127700739694
x_g6 x_g11 0.0101100898151788
x_g7 x_g1 0.0039061065769871
x_g7 x_g2 0.0136268765451418
x_g7 x_g3 0.0106578741477514
x_g7 x_g4 0.026106342065024
x_g7 x_g5 0.0318675293188206
x_g7 x_g6 0.00797973240414058
x_g7 x_g8 0.0181763698664922
x_g7 x_g9 0.0391868195166829
x_g7 x_g10 0.0429273151226142
x_g7 x_g11 0.00670217759909128
x_g8 x_g1 0.0181465720521876
x_g8 x_g2 0.0197109586893985
x_g8 x_g3 0.0014841390285976
x_g8 x_g4 0.0295084534840907
x_g8 x_g5 0.0678485293449275
x_g8 x_g6 0.0316328511370124
x_g8 x_g7 0.019777855710835
x_g8 x_g9 0.0341366702376759
x_g8 x_g10 0.0391723143977866
x_g8 x_g11 0.0274060366777157
x_g9 x_g1 0.0156805176103326
x_g9 x_g2 0.0351129155785783
x_g9 x_g3 0.0306791498285507
x_g9 x_g4 0.0421048702312524
x_g9 x_g5 0.0214747859819214
x_g9 x_g6 0.0585321225163471
x_g9 x_g7 0.000960097372431625
x_g9 x_g8 0.0305873971334633
x_g9 x_g10 0.0437731624622101
x_g9 x_g11 0.020474263477963
x_g10 x_g1 0.0220497650097114
x_g10 x_g2 -0.00809704750120322
x_g10 x_g3 0.014946745506767
x_g10 x_g4 0.0268641051333941
x_g10 x_g5 0.0171807034484911
x_g10 x_g6 0.0291965119272972
x_g10 x_g7 -0.00289907237638579
x_g10 x_g8 0.024835619668847
x_g10 x_g9 0.0293026816225976
x_g10 x_g11 0.0297024822233281
x_g11 x_g1 0.0376694487577332
x_g11 x_g2 0.0325934319048064
x_g11 x_g3 0.000213913656256705
x_g11 x_g4 0.0157719430232906
x_g11 x_g5 0.0200889127425776
x_g11 x_g6 0.0232321536512017
x_g11 x_g7 0.0299114514750831
x_g11 x_g8 -0.0039962103398706
x_g11 x_g9 0.0254364508113706
x_g11 x_g10 0.0219579441621912
